timestamp,temperature,dissolved_oxygen,ph,turbidity,ammonia,rain_event,feeding_event
2024-01-01 03:00:00,24.60309080371579,5.842821063515436,7.291976239897495,28.546999045455177,0.006728502499907898,0,0
2024-01-01 03:05:00,24.71721041346169,5.725394746243903,7.2851685015632315,27.297385259434858,0.007677095280592765,0,0
2024-01-01 03:10:00,24.773193507476442,5.655397953651942,7.290686248990838,26.09814281907671,0.008661381806987275,0,0
2024-01-01 03:15:00,24.97258287072046,5.781703571286849,7.323605689514375,24.520527153336023,0.008588004247780674,0,0
2024-01-01 03:20:00,25.140986628301256,5.70035867133999,7.32911567326234,23.291015265874,0.009924576348787933,0,0
2024-01-01 03:25:00,25.199982773504956,5.92664909284525,7.3268690319465275,22.39393888337947,0.00967337062630412,0,0
2024-01-01 03:30:00,25.185680323284632,5.803716455696562,7.330925016169261,21.489987429406924,0.010104819917466572,0,0
2024-01-01 03:35:00,25.270981698136218,5.792061715930409,7.337452684280674,20.397407700120546,0.009399318061856649,0,0
2024-01-01 03:40:00,25.322303871260587,5.786455046551137,7.337189683950316,19.262787568244452,0.01040368709866956,0,0
2024-01-01 03:45:00,25.502916454311894,5.827432578778614,7.3541449496215545,18.281279180509667,0.007580411256028853,0,0
2024-01-01 03:50:00,25.5019065767871,5.723007030785173,7.348400504677987,17.538613989057815,0.0067364615984522305,0,0
2024-01-01 03:55:00,25.570767945059497,5.827151057090494,7.368665426817095,16.763421304253562,0.008129457570466583,0,0
2024-01-01 04:00:00,25.53614239300006,5.723302223876269,7.3742356168695915,15.76662104054327,0.0072272305668829575,0,0
2024-01-01 04:05:00,25.492058484318278,5.696317546679219,7.377095903312309,15.098368894695897,0.004503196711098688,0,0
2024-01-01 04:10:00,25.5346268210722,5.418467612118124,7.387640325667993,14.229664428007226,0.004386933334248198,0,0
2024-01-01 04:15:00,25.400960751942044,5.4515812205815095,7.389816884195106,13.41342182777188,0.006877080882695175,0,0
2024-01-01 04:20:00,25.58305110556658,5.535371359850463,7.3983508451418345,12.471765882222723,0.006613433425944514,0,0
2024-01-01 04:25:00,25.483585456621235,5.37522224920585,7.395766497876957,11.983551137562985,0.006047967612407267,0,0
2024-01-01 04:30:00,25.602771086320935,5.409450370789057,7.3889458053134724,11.346785152132247,0.00581062157977583,0,0
2024-01-01 04:35:00,25.535359709995873,5.372682444030372,7.376184517820289,10.737557710674363,0.00787983275672172,0,0
2024-01-01 04:40:00,25.549648744525275,5.533065587054562,7.386871271779513,10.082038687151673,0.006802077546109217,0,0
2024-01-01 04:45:00,25.29948279952061,5.460032485144985,7.3575277081905375,15.475425447000573,0.008291202361544797,1,0
2024-01-01 04:50:00,25.016182543142936,5.556881437087107,7.329651322781011,20.76952761635561,0.009729734374456735,1,0
2024-01-01 04:55:00,25.024076607729036,5.392063618388045,7.30316875664196,25.958510316821453,0.009150320674213275,1,0
2024-01-01 05:00:00,25.18657555477558,5.4014883219522245,7.278010318809862,30.477887302196017,0.0069200937958067334,1,0
2024-01-01 05:05:00,25.217721120614925,5.3471893850579955,7.254109802869369,35.11933870570336,0.0078030281860195245,1,0
2024-01-01 05:10:00,25.058077031009095,5.440519749960681,7.231404312725901,40.274152829430676,0.007452026240993205,1,0
2024-01-01 05:15:00,25.038199649136946,5.609768716660665,7.2098340970896055,45.14785488446426,0.006069314117695625,1,0
2024-01-01 05:20:00,24.96378174384418,5.675841355773567,7.189342392235125,50.06367965019293,0.006417276536968572,1,0
2024-01-01 05:25:00,24.893483789703193,5.761600064342516,7.1698752726233685,55.26024166062542,0.005471725384807566,1,0
2024-01-01 05:30:00,24.977292582975895,5.692920390141609,7.1513815089922,60.51961173653565,0.005873087158034905,1,0
2024-01-01 05:35:00,24.746897485861222,5.887976729815981,7.13381243354259,65.77289124212314,0.006082172508012985,1,0
2024-01-01 05:40:00,24.729277715763427,5.845273896923624,7.11712181186546,70.70479870903874,0.005132047376129561,1,0
2024-01-01 05:45:00,24.751392928123053,6.0954546403367384,7.1012657212721875,75.76707661964313,0.003256344830905894,1,0
2024-01-01 05:50:00,24.597125229156013,6.178587875833469,7.086202435208578,80.89140129450055,0.004017276325368043,1,0
2024-01-01 05:55:00,24.36628309073197,6.40035626872291,7.071892313448149,85.88071867934862,0.003525126227041829,1,0
2024-01-01 06:00:00,24.465176719164706,6.388208330195818,7.058297697775742,91.15959686010912,0.0018408464585655958,1,0
2024-01-01 06:05:00,24.600763531614074,6.5588873336146305,7.045382812886954,96.42224946002672,0.0018797338175011494,1,0
2024-01-01 06:10:00,24.6716813092965,6.595220924525535,7.033113672242607,101.86305626229614,0.0021584588617231818,1,0
2024-01-01 06:15:00,24.93602391130691,6.51311596393351,7.021457988630476,106.89511676233236,0.0026888518880946776,1,0
2024-01-01 06:20:00,25.17929900995427,6.557429961318826,7.0103850891989525,112.09630474061247,0.002988914022289508,1,0
2024-01-01 06:25:00,25.281645542354777,6.656305056084516,6.999865834739005,116.91899427160165,0.0035275950652650712,1,0
2024-01-01 06:30:00,25.355726110783646,6.706829369047774,6.989872543002055,121.94195296022536,0.0033660649382703457,1,0
2024-01-01 06:35:00,25.51417012000686,6.709598715680256,6.9803789158519525,126.51808058938929,0.0036950684538801554,1,0
2024-01-01 06:40:00,25.73856964932037,6.633257806727301,6.977080157441528,120.19306523935259,0.00436986316309633,0,0
2024-01-01 06:45:00,25.951942552054774,6.633720240516836,6.980202616159568,114.09271201051031,0.004145448778467321,0,0
2024-01-01 06:50:00,26.314816272218035,6.665113136258396,6.977188514459676,108.31567406873873,0.0030479726388674936,0,0
2024-01-01 06:55:00,26.548530571333284,6.5172878975226975,6.985297938865078,102.95585539488896,0.0026493638327020124,0,0
2024-01-01 07:00:00,26.895086770564454,6.442997201088096,7.010043773618784,97.92996639055784,0.02177430931223355,0,1
2024-01-01 07:05:00,26.967897203874017,6.371328882975581,7.022241389658961,93.04631792113655,0.04233240181771259,0,1
2024-01-01 07:10:00,27.04638153794743,6.30206671575759,7.017316627815641,88.28304241272328,0.06372369890143398,0,1
2024-01-01 07:15:00,27.197430384311904,6.234001924205032,7.014017778028071,84.08577395758181,0.08292658339280158,0,1
2024-01-01 07:20:00,27.385769249594965,6.166515289250856,7.030660034781088,79.89977906468171,0.10175584071652526,0,1
2024-01-01 07:25:00,27.388754672995933,6.102358204693374,7.052713620321209,76.3597805122409,0.12097758706059371,0,1
2024-01-01 07:30:00,27.493216289168203,6.039842050121182,7.049789237448513,72.57846415870694,0.1407997973796942,0,1
2024-01-01 07:35:00,27.62157900618983,5.9785262625222755,7.051549683470139,69.050944701166,0.16194570079029452,0,1
2024-01-01 07:40:00,27.83354753698115,5.917096736341445,7.060564462216506,65.19932217646785,0.18276740550732398,0,1
2024-01-01 07:45:00,27.9726785302577,5.856651721570507,7.072282736940959,62.14377571541347,0.2034064149283847,0,1
2024-01-01 07:50:00,28.023192009829113,5.798471255344545,7.077200956215776,58.70786146963763,0.2253666680951866,0,1
2024-01-01 07:55:00,27.984028943301833,5.7437872584277905,7.089626988854665,56.02537093385287,0.2444062847721137,0,1
2024-01-01 08:00:00,28.19136701302421,5.688727390311038,7.0983807139766215,53.52650241911583,0.26500022999909373,0,1
2024-01-01 08:05:00,28.403062819900068,5.801895979134462,7.10607997946989,50.665998553860845,0.2593108262512964,0,0
2024-01-01 08:10:00,28.571639074013014,5.929320442105615,7.106349880375468,47.965826486885355,0.2553884049987495,0,0
2024-01-01 08:15:00,28.26988459802578,5.91171035249434,7.091032386356695,52.88825827407955,0.24995953710336735,1,0
2024-01-01 08:20:00,27.83277441748176,5.884992813445254,7.076480767038861,57.972005644031086,0.24618006399921258,1,0
2024-01-01 08:25:00,27.869536191065198,5.916813441589937,7.0626567286869175,62.9477902260796,0.24142502247434647,1,0
2024-01-01 08:30:00,27.54688862679012,6.0495857212971105,7.049523892252572,68.11006460255416,0.2360543158115921,1,0
2024-01-01 08:35:00,27.41486020410503,6.061250563436026,7.037047697639943,73.23988942434218,0.23114556614053824,1,0
2024-01-01 08:40:00,27.14922315701784,6.243107926486374,7.025195312757946,78.41260675904091,0.22470239437734194,1,0
2024-01-01 08:45:00,27.120002018250396,6.362031255441793,7.013935547120049,83.16711839097937,0.22120507354210694,1,0
2024-01-01 08:50:00,27.098894965134427,6.342064563788612,7.003238769764047,88.37844240651322,0.217315960048408,1,0
2024-01-01 08:55:00,27.109207571289524,6.432976329567614,6.993076831275845,93.29047972117498,0.21343478359203322,1,0
2024-01-01 09:00:00,27.18842949668511,6.605881728741544,6.983422989712053,98.79454292627794,0.2081803094808968,1,0
2024-01-01 09:05:00,27.224912384762725,6.681956012194078,6.97425184022645,103.7214223689663,0.2031908517240935,1,0
2024-01-01 09:10:00,27.18303718086162,6.5876939370127685,6.965539248215127,109.15840692885064,0.19975747558799514,1,0
2024-01-01 09:15:00,27.22655738145368,6.694419808814474,6.9572622858043704,113.79859671367191,0.19577448914152315,1,0
2024-01-01 09:20:00,27.34832443056941,6.652507673774298,6.949399171514152,118.7150916890387,0.19198991902436807,1,0
2024-01-01 09:25:00,27.336843283958615,6.662159726717811,6.941929212938445,123.74502314391246,0.18939723606953127,1,0
2024-01-01 09:30:00,27.457195065538304,6.7376657101061355,6.9348327522915225,128.70877176812567,0.18700905339472557,1,0
2024-01-01 09:35:00,27.24732611545952,6.661644481948087,6.928091114676946,133.48831271015757,0.18253221633928424,1,0
2024-01-01 09:40:00,27.190260870379973,6.8179660201010845,6.921686558943099,138.52580720203883,0.17989470745365582,1,0
2024-01-01 09:45:00,27.078309108100854,6.796101601191014,6.915602230995944,143.26407814954075,0.17541507721950708,1,0
2024-01-01 09:50:00,27.09031322366227,6.74091130915543,6.909822119446146,147.71674162682444,0.16844627899081988,1,0
2024-01-01 09:55:00,27.113130069656652,6.863127576703552,6.904331013473839,152.72462101368137,0.16344825370491853,1,0
2024-01-01 10:00:00,27.238334946983628,6.660465215348203,6.899114462800147,157.84567849724263,0.1602555091841434,1,0
2024-01-01 10:05:00,27.328985400617693,6.943836406149297,6.894158739660139,162.65423002991292,0.15808103791267994,1,0
2024-01-01 10:10:00,27.33803985420387,6.934727662847092,6.889450802677132,167.74621189963102,0.15431228107265274,1,0
2024-01-01 10:15:00,27.377603131219406,7.0913153638562045,6.884978262543275,172.9561140836209,0.15065887730503358,1,0
2024-01-01 10:20:00,27.29891769916551,7.184876276129136,6.880729349416112,178.0081875812514,0.14918606835114867,1,0
2024-01-01 10:25:00,27.115626078209818,7.291704651459391,6.876692881945306,183.01351923579884,0.14558864956976014,1,0
2024-01-01 10:30:00,27.276123164132247,7.306728441377267,6.872858237848041,188.2113110271784,0.14130145652697698,1,0
2024-01-01 10:35:00,27.243428628031392,7.129520564082723,6.869215325955639,192.93228420375328,0.13745845103053173,1,0
2024-01-01 10:40:00,27.22865513809171,7.194359560537865,6.865754559657857,197.83836349754705,0.1342153734943019,1,0
2024-01-01 10:45:00,27.432749554950814,7.3045780562045675,6.862466831674964,202.68435571686032,0.13117550242415543,1,0
2024-01-01 10:50:00,27.286227757986477,7.2118524000220585,6.859343490091216,207.8507869453254,0.12635751701040376,1,0
2024-01-01 10:55:00,27.369320350413716,7.127502803751223,6.856376315586655,212.58047632009973,0.12400357181088317,1,0
2024-01-01 11:00:00,27.53544838182621,7.13603843280513,6.853557499807322,217.83462478375662,0.12168934941869426,1,0
2024-01-01 11:05:00,27.547724142373653,7.237145772901999,6.850879624816956,222.68803338370793,0.11888984300054205,1,0
2024-01-01 11:10:00,27.983165928977133,7.291312569748419,6.865653976620945,211.78163760962371,0.11662421547863128,0,0
2024-01-01 11:15:00,28.290543301325542,7.377806316087561,6.8898985827090495,201.51264777907414,0.11541419658591606,0,0
2024-01-01 11:20:00,28.52019674782352,7.482867793986099,6.897848133394184,191.2370329581534,0.11197490236245897,0,0
2024-01-01 11:25:00,28.79485939818937,7.58414235517812,6.913954891548539,181.34530402835742,0.10821699385617975,0,0
2024-01-01 11:30:00,28.93137360654271,7.511949753980451,6.9354742077894915,172.49794264171248,0.107512002403219,0,0
2024-01-01 11:35:00,29.021942799958836,7.523132108478951,6.946592619482119,163.50020406258238,0.10334009819364354,0,0
2024-01-01 11:40:00,29.326048454947536,7.501612263578265,6.970980327745791,155.2223528372322,0.09941638607257876,0,0
2024-01-01 11:45:00,29.28366122253508,7.665577876025618,6.986339282096268,147.4617936646482,0.09896926697696902,0,0
2024-01-01 11:50:00,29.40130728126464,7.675812321740589,6.992532271304489,140.12688544671246,0.09663295037493282,0,0
2024-01-01 11:55:00,29.533685651549067,7.589035155554078,6.995936796385807,132.7924508592641,0.09421305611708018,0,0
2024-01-01 12:00:00,29.677389586107584,7.397760518094359,7.016084920028893,125.84969232144655,0.09199671108099218,0,0
2024-01-01 12:05:00,29.767928390538177,7.541073178310599,7.0281935110451865,119.49497507809002,0.09076302604522399,0,0
2024-01-01 12:10:00,29.94283131189649,7.561489051721235,7.0402891741170786,113.94543277902811,0.08835786338176267,0,0
2024-01-01 12:15:00,29.864330263050547,7.553461143022981,7.052135154844329,108.2422887803389,0.08699168840012901,0,0
2024-01-01 12:20:00,29.82920946888263,7.730194890352956,7.0659395229048725,102.23410976276712,0.08450793393320344,0,0
2024-01-01 12:25:00,29.738322597075808,7.776185000033668,7.052642546759629,107.38937180463085,0.0829894293049428,1,0
2024-01-01 12:30:00,29.734911893974232,7.679727820288124,7.040010419421648,112.62388487297221,0.08116485016408832,1,0
2024-01-01 12:35:00,29.679866932323534,7.588465993190924,7.0280098984505655,117.60820505840368,0.08122492121561506,1,0
2024-01-01 12:40:00,29.541211297622446,7.428815865065661,7.0166094035280375,122.51828061139095,0.07821068284059451,1,0
2024-01-01 12:45:00,29.37712386758607,7.438107362082513,7.005778933351635,127.32451803853907,0.07599397368325284,1,0
2024-01-01 12:50:00,29.259985801052387,7.53256953589327,6.995489986684054,131.86799606529775,0.07325343553861546,1,0
2024-01-01 12:55:00,29.095724344041543,7.721377037519919,6.985715487349851,136.57089673962625,0.07188712376481435,1,0
2024-01-01 13:00:00,28.70358580810873,7.601919326679715,6.976429712982359,141.43617690560865,0.07058927344223498,1,0
2024-01-01 13:05:00,28.592112795549777,7.5911221039227605,6.967608227333241,146.22089696988374,0.0688270512715382,1,0
2024-01-01 13:10:00,28.47273993716344,7.477178100575157,6.959227815966579,151.3457277644348,0.06846376190703203,1,0
2024-01-01 13:15:00,28.396276379246295,7.5200430060680965,6.95126642516825,156.2848815564795,0.06676247887638373,1,0
2024-01-01 13:20:00,28.2815375043779,7.464442138520127,6.943703103909838,161.53838302955032,0.06549478419707673,1,0
2024-01-01 13:25:00,28.14544176713604,7.6245032065933005,6.9365179487143465,166.33070852807825,0.06434570777848385,1,0
2024-01-01 13:30:00,28.10266082245498,7.780504563728885,6.9296920512786295,171.22121538294263,0.0630193945997925,1,0
2024-01-01 13:35:00,28.088323352212278,7.8201238106584,6.923207448714698,175.6418617297974,0.06147696287231377,1,0
2024-01-01 13:40:00,28.038655555857726,7.85809630867483,6.917047076278963,180.4610038084425,0.06033053722604245,1,0
2024-01-01 13:45:00,28.023665476719636,7.71471632857078,6.911194722465015,185.2999929617274,0.05977389113001751,1,0
2024-01-01 13:50:00,27.878176623361618,7.580769247961493,6.905634986341764,189.9981956112452,0.059088701324075496,1,0
2024-01-01 13:55:00,27.79070627944006,7.464393642265403,6.900353237024675,195.36819802317967,0.05790775814715291,1,0
2024-01-01 14:00:00,27.565629280111402,7.567500785165572,6.8953355751734415,200.124198908455,0.05405658180709611,1,0
2024-01-01 14:05:00,27.63069002283814,7.8076773126536745,6.89056879641477,205.17496118040006,0.05317711314772344,1,0
2024-01-01 14:10:00,27.663831345572504,7.663866663988682,6.886040356594031,210.2416790267101,0.05217276580106494,1,0
2024-01-01 14:15:00,27.808086573582862,7.66269614578182,6.88173833876433,215.16660850508313,0.05071186610705304,1,0
2024-01-01 14:20:00,27.66535818867193,7.790277662618944,6.877651421826114,220.24992028398023,0.049848405173251724,1,0
2024-01-01 14:25:00,27.741834597025758,7.856251028340711,6.873768850734808,225.3055301614684,0.049905069729088515,1,0
2024-01-01 14:30:00,27.773952018961094,7.993206781353386,6.870080408198068,230.241073062034,0.04795973599316909,1,0
2024-01-01 14:35:00,28.00296025630207,7.971804843552146,6.8665763877881645,235.49616113395433,0.04682854794322399,1,0
2024-01-01 14:40:00,27.850054922423066,7.968782696272204,6.863247568398756,240.6272706163716,0.044383002999846655,1,0
2024-01-01 14:45:00,27.763415687282883,7.8376854567043654,6.860085189978818,245.58226218593464,0.043822048957150084,1,0
2024-01-01 14:50:00,27.80380575768213,7.841452695690133,6.857080930479877,250.37670924509487,0.044853894963001135,1,0
2024-01-01 14:55:00,27.658506911786247,7.796600816620396,6.854226883955883,255.42163621754466,0.04469790075920949,1,0
2024-01-01 15:00:00,27.556274979297033,7.933236058904062,6.851515539758089,260.61389552461094,0.04301002694224377,1,0
2024-01-01 15:05:00,27.38278256435792,7.942795609273572,6.8489397627701845,265.6904465992589,0.043667280019272815,1,0
2024-01-01 15:10:00,27.434187232361293,7.909649265211316,6.846492774631675,270.9842600653563,0.04525349050411851,1,0
2024-01-01 15:15:00,27.888731304567425,7.983001874283112,6.860339258920755,257.0105896081372,0.04502085818693164,0,0
2024-01-01 15:20:00,28.02287917608492,7.977979705413806,6.881462099426869,244.3385756397885,0.043144240581492924,0,0
2024-01-01 15:25:00,28.124989829947527,7.834489350013789,6.889869639532015,232.1695277963546,0.042633640918142,0,0
2024-01-01 15:30:00,28.14455970252455,7.857448424469932,6.892978178657099,220.61995265483347,0.04180026847690485,0,0
2024-01-01 15:35:00,28.284458067676088,7.838721264223714,6.8923556282676435,209.33415098393726,0.042415819912319096,0,0
2024-01-01 15:40:00,28.412820063741524,7.7419473899611315,6.948969293817439,198.8297453602305,0.04084688130468536,0,0
2024-01-01 15:45:00,28.842122630318666,7.586163564759421,6.953771837673884,189.07323508838917,0.039503736337473006,0,0
2024-01-01 15:50:00,28.855067025271502,7.554058784115611,6.9589957204216715,179.70312443632577,0.03634029558888082,0,0
2024-01-01 15:55:00,28.934978351590466,7.406242796234017,6.968791375532734,170.5953569173684,0.035199459746024495,0,0
2024-01-01 16:00:00,29.01407921185831,7.214667847218676,6.988287162384777,161.92285930534086,0.03555112642393948,0,0
2024-01-01 16:05:00,29.030817097424105,7.214721070270685,6.994226338099975,153.66111046757655,0.03350305358745476,0,0
2024-01-01 16:10:00,29.262404857065725,7.253871655360658,7.001452583290185,146.19634035660633,0.03214541048821482,0,0
2024-01-01 16:15:00,29.237691819841384,7.362689287681937,7.005108870039753,139.05224063572012,0.03256156316699169,0,0
2024-01-01 16:20:00,29.129846345257523,7.308468411076646,7.020381249934278,132.32146253853256,0.03275274794639085,0,0
2024-01-01 16:25:00,29.025762100743126,7.269260785396158,7.028915713933138,125.31341388478113,0.03393689811191947,0,0
2024-01-01 16:30:00,29.1535831107458,7.215239083773615,7.03285781584136,119.0359482056567,0.03403820164373101,0,0
2024-01-01 16:35:00,29.027756629109533,7.372893432783581,7.045675994889975,113.35616973504507,0.03528935820900044,0,0
2024-01-01 16:40:00,28.876147400588398,7.289159384165013,7.05290528001591,107.62203350265301,0.03461625384045855,0,0
2024-01-01 16:45:00,29.037022241183326,7.202205287308717,7.071084749144221,102.39833578045906,0.034870952685485124,0,0
2024-01-01 16:50:00,28.88941619416092,7.2042926577519815,7.055575270666672,97.3368172401266,0.034114795979105064,0,0
2024-01-01 16:55:00,29.072172089384807,7.237233938497379,7.056876445273918,92.6055953185284,0.03213449445931825,0,0
2024-01-01 17:00:00,28.96742146219155,7.095860919639637,7.072363082017597,87.97540030106929,0.05326910039243355,0,1
2024-01-01 17:05:00,29.064520172158034,6.960100071075285,7.0850449136455325,83.65553267415943,0.07296454601132216,0,1
2024-01-01 17:10:00,29.03995420311568,6.831495754474785,7.091354342351471,79.37888223866143,0.09340438867124025,0,1
2024-01-01 17:15:00,29.108745349973912,6.708289786501437,7.110489345511999,75.33643159053356,0.11219978838777755,0,1
2024-01-01 17:20:00,29.204440154285667,6.58980869486208,7.116476926711096,71.69292177628316,0.13299858320781754,0,1
2024-01-01 17:25:00,28.890760975046113,6.4819568454932845,7.121452621641438,68.13626743120648,0.15325210519216986,0,1
2024-01-01 17:30:00,28.79777279340644,6.380892411317523,7.129004056614001,64.64750338068067,0.17269107502015163,0,1
2024-01-01 17:35:00,28.760296891454495,6.28544333737983,7.128890054753675,61.32298899335106,0.1925804096245807,0,1
2024-01-01 17:40:00,28.722015018196835,6.195340945237886,7.152354084255749,58.180879199184886,0.21341052836414864,0,1
2024-01-01 17:45:00,28.57135741456467,6.112003536757522,7.160583506072137,55.217133138104856,0.2343136320195464,0,1
2024-01-01 17:50:00,28.627525708462553,6.031990474292707,7.1599853461387495,52.242166580233146,0.2539135905579438,0,1
2024-01-01 17:55:00,28.554366255565693,5.957075456744586,7.170460154222379,49.42808889182209,0.27509321308353707,0,1
2024-01-01 18:00:00,28.38070938466285,5.888511043137414,7.183532809443594,46.66692666234647,0.2938824865231749,0,1
2024-01-01 18:05:00,28.355289379063,5.914072219399736,7.192538099072813,43.95771327853545,0.28758782014442796,0,0
2024-01-01 18:10:00,28.20555931460137,6.094946573596239,7.209458268533301,41.883903325470854,0.2816352185036414,0,0
2024-01-01 18:15:00,28.161311401524166,6.080822256578476,7.218976420308551,40.0478000725983,0.2749546968213761,0,0
2024-01-01 18:20:00,28.26594736092629,5.965470831064483,7.215872819748562,38.35400898025826,0.2681482130798362,0,0
2024-01-01 18:25:00,28.274977536671916,5.964845034198075,7.227401931349356,36.59153405179326,0.26346681756685847,0,0
2024-01-01 18:30:00,28.50448831306914,5.996100090507468,7.241270948610327,34.67039612895727,0.2583006927649039,0,0
2024-01-01 18:35:00,28.508418808229507,6.121194938943872,7.230385484627741,33.05836280697926,0.2548155498627773,0,0
2024-01-01 18:40:00,28.54432192300039,6.101415018223355,7.2299067025279635,31.33683941492316,0.25057014212984013,0,0
2024-01-01 18:45:00,28.51585915611144,5.960685101403123,7.239972323582339,29.524998481849806,0.24410444837145817,0,0
2024-01-01 18:50:00,28.428242797629828,5.795525895597582,7.245380849107247,28.296195055169015,0.23911636667928077,0,0
2024-01-01 18:55:00,28.309859123859738,5.901945382183154,7.261637952344741,26.94848617353006,0.23340265458855194,0,0
2024-01-01 19:00:00,28.228422697559104,5.749547230051723,7.270156681218443,24.82981113766052,0.228679480392447,0,0
2024-01-01 19:05:00,28.147471431734687,5.821848059340918,7.281724153100161,23.326558507104142,0.22107677378170823,0,0
2024-01-01 19:10:00,28.118881163986106,5.838766118189631,7.286071304377033,22.17685783610886,0.2152431828198075,0,0
2024-01-01 19:15:00,28.15096773712001,5.740067722220717,7.277382515040687,21.176685352108226,0.21136019766136108,0,0
2024-01-01 19:20:00,27.871928251353392,5.676132226190687,7.253513389288653,26.300678855082534,0.20834020689137583,1,0
2024-01-01 19:25:00,27.707190479813235,5.609871286374628,7.23083771982422,31.156310659242035,0.20369008801897326,1,0
2024-01-01 19:30:00,27.50212639255324,5.675680407709776,7.209295833833009,36.21104134067755,0.20095076393972955,1,0
2024-01-01 19:35:00,26.977917506474395,5.745384987545096,7.188831042141358,41.35132227594325,0.19543216312789938,1,0
2024-01-01 19:40:00,26.599586999350095,5.7707259711885825,7.16938949003429,45.99573151822426,0.18876438069011922,1,0
2024-01-01 19:45:00,26.42624263306641,5.796387050038756,7.150920015532575,50.98021333425749,0.1855783959441886,1,0
